label,eye_side,iris_size,dpi
154_220330_1031_4_0_15.pts,left,2997.0732828723044,96
154_220330_1031_4_0_15.pts,right,3172.98414551616,96
154_220330_1031_4_0_16.pts,left,2944.0091649592687,96
154_220330_1031_4_0_16.pts,right,2642.3316217459287,96
154_220330_1031_4_0_17.pts,left,2568.685708628752,96
154_220330_1031_4_0_17.pts,right,3061.5457454409343,96
154_220330_1031_4_0_18.pts,left,3826.4083648594424,96
154_220330_1031_4_0_18.pts,right,2719.924596966495,96
154_220330_1031_4_0_19.pts,left,2697.4482468592755,96
154_220330_1031_4_0_19.pts,right,2399.0074167437697,96
154_220330_1031_4_0_2.pts,left,3124.9491938427577,96
154_220330_1031_4_0_2.pts,right,3000.4094797374637,96
154_220330_1031_4_0_20.pts,left,2602.290278046674,96
154_220330_1031_4_0_20.pts,right,2760.8316239746714,96
154_220330_1031_4_0_21.pts,left,3652.510739507688,96
154_220330_1031_4_0_21.pts,right,3076.9212234863935,96
154_220330_1031_4_0_3.pts,left,2815.9779196853615,96
154_220330_1031_4_0_3.pts,right,2568.169963834819,96
154_220330_1031_4_0_4.pts,left,2942.0404335630183,96
154_220330_1031_4_0_4.pts,right,4015.46679275859,96
154_220330_1031_4_0_5.pts,left,3376.1518150884463,96
154_220330_1031_4_0_5.pts,right,3093.9495283335013,96
154_220330_1031_4_0_6.pts,left,3132.043084587509,96
154_220330_1031_4_0_6.pts,right,3346.0335408513897,96
154_220330_1031_4_0_7.pts,left,2783.0819539437557,96
154_220330_1031_4_0_7.pts,right,2780.7885913066393,96
154_220330_1031_4_0_8.pts,left,3117.392790846259,96
154_220330_1031_4_0_8.pts,right,3286.9663629761435,96
154_220330_1031_4_0_9.pts,left,3012.544754026589,96
154_220330_1031_4_0_9.pts,right,2805.5722666849574,96
154_220330_1032_2_0_1.pts,left,2438.5967201667336,96
154_220330_1032_2_0_1.pts,right,2591.9570562102467,96
154_220330_1032_4_0_1.pts,left,4700.416021715996,96
154_220330_1032_4_0_1.pts,right,3919.6691607751172,96
154_220330_1032_4_0_10.pts,left,6329.572668039078,96
154_220330_1032_4_0_10.pts,right,4895.021105977953,96
154_220330_1032_4_0_11.pts,left,5393.438271128552,96
154_220330_1032_4_0_11.pts,right,4067.987240609553,96
154_220330_1032_4_0_12.pts,left,4036.0119360484314,96
154_220330_1032_4_0_12.pts,right,3915.3782688091324,96
154_220330_1032_4_0_13.pts,left,4624.11459014198,96
154_220330_1032_4_0_13.pts,right,8124.046901111135,96
154_220330_1032_4_0_14.pts,left,3723.1162890679175,96
154_220330_1032_4_0_14.pts,right,5255.849602870706,96
154_220330_1032_4_0_15.pts,left,5967.375833012843,96
154_220330_1032_4_0_15.pts,right,4348.5524085262,96
154_220330_1032_4_0_16.pts,left,2534.4571840032927,96
154_220330_1032_4_0_16.pts,right,5223.4641459353115,96
154_220330_1032_4_0_17.pts,left,2994.3505692391486,96
154_220330_1032_4_0_17.pts,right,4439.203064545521,96
154_220330_1032_4_0_18.pts,left,6416.153216242778,96
154_220330_1032_4_0_18.pts,right,3743.190193459726,96
154_220330_1032_4_0_19.pts,left,3690.4585607692375,96
154_220330_1032_4_0_19.pts,right,3220.346272762945,96
154_220330_1032_4_0_20.pts,left,3359.683760931256,96
154_220330_1032_4_0_20.pts,right,3151.793230403052,96
154_220330_1032_4_0_21.pts,left,3211.7985227512813,96
154_220330_1032_4_0_21.pts,right,4599.924326709325,96
154_220330_1032_4_0_22.pts,left,3158.286727885109,96
154_220330_1032_4_0_22.pts,right,4138.248960307114,96
154_220330_1032_4_0_23.pts,left,3335.956882415004,96
154_220330_1032_4_0_23.pts,right,4425.2552658281775,96
154_220330_1032_4_0_24.pts,left,5777.397616597901,96
154_220330_1032_4_0_24.pts,right,4544.492669665969,96
154_220330_1032_4_0_25.pts,left,2479.3807014627373,96
154_220330_1032_4_0_25.pts,right,3420.5599725761717,96
154_220330_1032_4_0_26.pts,left,3753.924841024116,96
154_220330_1032_4_0_26.pts,right,4104.537053140249,96
154_220330_1032_4_0_27.pts,left,4726.81674464632,96
154_220330_1032_4_0_27.pts,right,3616.5473576057843,96
154_220330_1032_4_0_28.pts,left,6889.8835717884385,96
154_220330_1032_4_0_28.pts,right,3807.523902352829,96
154_220330_1032_4_0_6.pts,left,4009.3747210044926,96
154_220330_1032_4_0_6.pts,right,3214.052615480253,96
154_220330_1032_4_0_9.pts,left,5052.481220434422,96
154_220330_1032_4_0_9.pts,right,3633.5032312888698,96
154_220330_1033_4_0_18.pts,left,3210.293176271426,96
154_220330_1033_4_0_18.pts,right,4358.160446058423,96
154_220330_1033_4_0_19.pts,left,4811.03935303053,96
154_220330_1033_4_0_19.pts,right,3841.8545287395905,96
154_220330_1033_4_0_20.pts,left,3584.6444842085552,96
154_220330_1033_4_0_20.pts,right,3046.8439644867676,96
154_220330_1033_4_0_21.pts,left,7809.2052120145345,96
154_220330_1033_4_0_21.pts,right,3987.8548113274314,96
154_220330_1033_4_0_22.pts,left,4810.547170181459,96
154_220330_1033_4_0_22.pts,right,3355.665140328548,96
154_220330_1033_4_0_23.pts,left,4856.902242449845,96
154_220330_1033_4_0_23.pts,right,3061.2699834191117,96
154_220330_1033_4_0_24.pts,left,3347.60171918431,96
154_220330_1033_4_0_24.pts,right,2451.8263158968475,96
154_220330_1033_4_0_25.pts,left,4627.342576593509,96
154_220330_1033_4_0_25.pts,right,3370.770092339899,96
154_220330_1033_4_0_26.pts,left,3077.678696381763,96
154_220330_1033_4_0_26.pts,right,2896.913200423465,96
154_220330_1033_4_0_27.pts,left,3628.310876764198,96
154_220330_1033_4_0_27.pts,right,3109.7412674055313,96
154_220330_1033_4_0_28.pts,left,4006.4958004033524,96
154_220330_1033_4_0_28.pts,right,3270.2234194617613,96
154_220330_1033_4_0_29.pts,left,6008.973137740272,96
154_220330_1033_4_0_29.pts,right,4992.118135589578,96
154_220330_1033_4_0_30.pts,left,3594.3746947884215,96
154_220330_1033_4_0_30.pts,right,3537.942964083665,96
154_220330_1033_4_0_31.pts,left,4441.762589893594,96
154_220330_1033_4_0_31.pts,right,3594.876476948376,96
154_220330_1033_4_0_32.pts,left,3404.2385260761644,96
154_220330_1033_4_0_32.pts,right,4011.221279353078,96
154_220330_1033_4_0_33.pts,left,5561.290075951322,96
154_220330_1033_4_0_33.pts,right,3050.285753771694,96
154_220330_1033_4_0_34.pts,left,4405.773028052818,96
154_220330_1033_4_0_34.pts,right,3181.8905606891003,96
154_220330_1033_4_0_35.pts,left,2298.8089370514,96
154_220330_1033_4_0_35.pts,right,2875.8880915893405,96
154_220330_1033_4_0_36.pts,left,5474.418057762606,96
154_220330_1033_4_0_36.pts,right,3632.867931441124,96
154_220330_1033_4_0_37.pts,left,7353.017160780676,96
154_220330_1033_4_0_37.pts,right,3679.6183207850854,96
154_220330_1542_5_5_1.pts,left,2430.399781334774,96
154_220330_1542_5_5_1.pts,right,2953.1407276057066,96
154_220330_1542_5_5_2.pts,left,3420.361005041453,96
154_220330_1542_5_5_2.pts,right,3202.2480810843676,96
154_220330_1542_5_5_3.pts,left,2758.9161251206365,96
154_220330_1542_5_5_3.pts,right,5818.188579210899,96
154_220330_1544_4_0_1.pts,left,2571.164948831261,96
154_220330_1544_4_0_1.pts,right,746.8342409100223,96
154_220330_1544_4_0_2.pts,left,3165.7340478033993,96
154_220330_1544_4_0_2.pts,right,1040.5862439900345,96
154_220330_1544_4_0_3.pts,left,3588.5540217330176,96
154_220330_1544_4_0_3.pts,right,917.2211364713309,96
154_220330_1545_1_0_1.pts,left,2012.0338876561827,96
154_220330_1545_1_0_1.pts,right,2116.491843388089,96
154_220330_1545_1_0_10.pts,left,2746.82099340434,96
154_220330_1545_1_0_10.pts,right,2650.2379632574684,96
154_220330_1545_1_0_11.pts,left,3184.3331489772563,96
154_220330_1545_1_0_11.pts,right,3152.85439058829,96
154_220330_1545_1_0_12.pts,left,3252.3102326839403,96
154_220330_1545_1_0_12.pts,right,3690.1077495895615,96
154_220330_1545_1_0_13.pts,left,2369.2076650951726,96
154_220330_1545_1_0_13.pts,right,2415.2564320798238,96
154_220330_1545_1_0_14.pts,left,2357.6544581116723,96
154_220330_1545_1_0_14.pts,right,2914.135236817531,96
154_220330_1545_1_0_15.pts,left,2312.590056825149,96
154_220330_1545_1_0_15.pts,right,2807.1186284022233,96
154_220330_1545_1_0_16.pts,left,3677.657443370507,96
154_220330_1545_1_0_16.pts,right,2613.646262824768,96
154_220330_1545_1_0_17.pts,left,2021.8190761075157,96
154_220330_1545_1_0_17.pts,right,2737.3089489809563,96
154_220330_1545_1_0_18.pts,left,2330.1192711675326,96
154_220330_1545_1_0_18.pts,right,2563.8755812103104,96
154_220330_1545_1_0_19.pts,left,3555.240049635635,96
154_220330_1545_1_0_19.pts,right,2569.691018277929,96
154_220330_1545_1_0_20.pts,left,3824.6490729734223,96
154_220330_1545_1_0_20.pts,right,2421.4811488570876,96
154_220330_1545_1_0_21.pts,left,3130.160746989245,96
154_220330_1545_1_0_21.pts,right,2225.6438621431807,96
154_220330_1545_1_0_22.pts,left,2206.9286965740303,96
154_220330_1545_1_0_22.pts,right,2666.692927445219,96
154_220330_1545_1_0_23.pts,left,4360.02882102265,96
154_220330_1545_1_0_23.pts,right,2356.279138661085,96
154_220330_1545_1_0_24.pts,left,1094.0919302038235,96
154_220330_1545_1_0_24.pts,right,2354.693507035601,96
154_220330_1545_1_0_5.pts,left,2072.0767045833095,96
154_220330_1545_1_0_5.pts,right,1743.7977255757082,96
154_220330_1545_1_0_6.pts,left,2665.5541001083516,96
154_220330_1545_1_0_6.pts,right,1692.9693744345118,96
154_220330_1545_1_0_7.pts,left,3125.0120256958626,96
154_220330_1545_1_0_7.pts,right,1856.0703930333611,96
154_220330_1545_1_0_8.pts,left,3145.1199640080763,96
154_220330_1545_1_0_8.pts,right,2822.26721364492,96
154_220330_1545_1_0_9.pts,left,1917.2040407429677,96
154_220330_1545_1_0_9.pts,right,1383.7842974436933,96
154_220330_1545_2_0_1.pts,left,5441.826651975463,96
154_220330_1545_2_0_1.pts,right,2753.797947089216,96
154_220330_1545_2_0_10.pts,left,1348.2363039037234,96
154_220330_1545_2_0_10.pts,right,2119.6988858885793,96
154_220330_1545_2_0_11.pts,left,6869.912641822528,96
154_220330_1545_2_0_11.pts,right,3252.683733143853,96
154_220330_1545_2_0_12.pts,left,1232.9119282489567,96
154_220330_1545_2_0_12.pts,right,2651.072230639911,96
154_220330_1545_2_0_13.pts,left,1732.3483656826284,96
154_220330_1545_2_0_13.pts,right,2259.323480718872,96
154_220330_1545_2_0_14.pts,left,1875.2943220794732,96
154_220330_1545_2_0_14.pts,right,1673.1398161379473,96
154_220330_1545_2_0_15.pts,left,1353.5002169277384,96
154_220330_1545_2_0_15.pts,right,2308.262512944849,96
154_220330_1545_2_0_16.pts,left,1615.0753299180158,96
154_220330_1545_2_0_16.pts,right,1929.7843739913476,96
154_220330_1545_2_0_17.pts,left,1768.5421310458362,96
154_220330_1545_2_0_17.pts,right,3123.2815317424984,96
154_220330_1545_2_0_18.pts,left,1513.6420297798313,96
154_220330_1545_2_0_18.pts,right,2280.852989706841,96
154_220330_1545_2_0_19.pts,left,1248.7342105828534,96
154_220330_1545_2_0_19.pts,right,2527.562260793293,96
154_220330_1545_2_0_2.pts,left,3119.9505708650618,96
154_220330_1545_2_0_2.pts,right,2456.114589869011,96
154_220330_1545_2_0_20.pts,left,1786.4579358175802,96
154_220330_1545_2_0_20.pts,right,3182.559894457242,96
154_220330_1545_2_0_21.pts,left,3481.7573248034723,96
154_220330_1545_2_0_21.pts,right,2614.939551800502,96
154_220330_1545_2_0_22.pts,left,2571.6562590156705,96
154_220330_1545_2_0_22.pts,right,2493.2604323392347,96
154_220330_1545_2_0_23.pts,left,780.9624091035031,96
154_220330_1545_2_0_23.pts,right,3258.398813779486,96
154_220330_1545_2_0_24.pts,left,1530.546416250059,96
154_220330_1545_2_0_24.pts,right,2206.530761504595,96
154_220330_1545_2_0_25.pts,left,3540.662187058296,96
154_220330_1545_2_0_25.pts,right,2798.46092264771,96
154_220330_1545_2_0_26.pts,left,1527.537468619585,96
154_220330_1545_2_0_26.pts,right,1919.3289791072566,96
154_220330_1545_2_0_27.pts,left,1830.307587944674,96
154_220330_1545_2_0_27.pts,right,2124.781284670426,96
154_220330_1545_2_0_28.pts,left,2685.2466500586,96
154_220330_1545_2_0_28.pts,right,2167.721620257248,96
154_220330_1545_2_0_29.pts,left,1694.6632164735656,96
154_220330_1545_2_0_29.pts,right,3972.657356865637,96
154_220330_1545_2_0_3.pts,left,1030.513948876787,96
154_220330_1545_2_0_3.pts,right,1508.9462214273194,96
154_220330_1555_1_0_1.pts,left,1188.7062289544137,96
154_220330_1555_1_0_1.pts,right,1454.9422437121514,96
154_220330_1555_1_0_10.pts,left,1320.2682753051413,96
154_220330_1555_1_0_10.pts,right,1162.6440998989845,96
154_220330_1555_1_0_11.pts,left,1432.5985386280802,96
154_220330_1555_1_0_11.pts,right,1113.6335091737565,96
154_220330_1555_1_0_12.pts,left,1001.4847600930035,96
154_220330_1555_1_0_12.pts,right,878.3901786083164,96
154_220330_1555_1_0_2.pts,left,1142.0954659506524,96
154_220330_1555_1_0_2.pts,right,1416.6287759723393,96
154_220330_1555_1_0_3.pts,left,1174.13534769416,96
154_220330_1555_1_0_3.pts,right,1561.4588152967297,96
154_220330_1555_1_0_4.pts,left,1438.8956865693185,96
154_220330_1555_1_0_4.pts,right,1589.4477878463108,96
154_220330_1555_1_0_5.pts,left,1034.9802464326397,96
154_220330_1555_1_0_5.pts,right,1240.5608336957819,96
154_220330_1555_1_0_6.pts,left,1619.209142251357,96
154_220330_1555_1_0_6.pts,right,1420.9249039261413,96
154_220330_1555_1_0_7.pts,left,1208.9302316619105,96
154_220330_1555_1_0_7.pts,right,1075.8226962585702,96
154_220330_1555_1_0_8.pts,left,1143.5301265957912,96
154_220330_1555_1_0_8.pts,right,1332.832900590251,96
154_220330_1555_1_0_9.pts,left,1481.1082198580336,96
154_220330_1555_1_0_9.pts,right,1361.4074311038905,96
154_220330_1602_5_5_1.pts,left,993.310510541277,96
154_220330_1602_5_5_1.pts,right,984.9329301317093,96
154_220330_1857_1_0_1.pts,left,735.4372408944912,96
154_220330_1857_1_0_1.pts,right,1079.7173984843844,96
154_220330_1857_1_0_10.pts,left,1186.7514601921937,96
154_220330_1857_1_0_10.pts,right,1075.4448324754826,96
154_220330_1857_1_0_2.pts,left,727.2237214345969,96
154_220330_1857_1_0_2.pts,right,1298.3382132538206,96
154_220330_1857_1_0_3.pts,left,1091.5158242278665,96
154_220330_1857_1_0_3.pts,right,1045.732347289557,96
154_220330_1857_1_0_4.pts,left,819.8893600753597,96
154_220330_1857_1_0_4.pts,right,1362.6169442755067,96
154_220330_1857_1_0_5.pts,left,1348.8253525262417,96
154_220330_1857_1_0_5.pts,right,1199.2864148800254,96
154_220330_1857_1_0_6.pts,left,1262.4193372477484,96
154_220330_1857_1_0_6.pts,right,1076.240702614413,96
154_220330_1857_1_0_7.pts,left,1167.6479588644906,96
154_220330_1857_1_0_7.pts,right,1184.0357278760796,96
154_220330_1857_1_0_8.pts,left,550.2150466912042,96
154_220330_1857_1_0_8.pts,right,843.6581264936444,96
154_220330_1857_1_0_9.pts,left,928.7455455222428,96
154_220330_1857_1_0_9.pts,right,1029.9118102848531,96
155_220328_1655_1_0_41.pts,left,1992.5952831121676,96
155_220328_1655_1_0_41.pts,right,1535.088635628346,96
155_220328_1655_1_0_42.pts,left,2022.1978125551811,96
155_220328_1655_1_0_42.pts,right,1530.0751773520142,96
155_220328_1655_1_0_43.pts,left,1264.9387200230226,96
155_220328_1655_1_0_43.pts,right,1431.3209576156414,96
155_220328_1655_1_0_44.pts,left,1036.238628823336,96
155_220328_1655_1_0_44.pts,right,1250.676762040362,96
155_220328_1655_1_0_45.pts,left,1972.7700881387127,96
155_220328_1655_1_0_45.pts,right,1275.2152186587844,96
155_220328_1655_1_0_46.pts,left,1926.6453993316447,96
155_220328_1655_1_0_46.pts,right,1621.5941346741956,96
155_220328_1655_1_0_47.pts,left,975.468882262759,96
155_220328_1655_1_0_47.pts,right,1263.3504704037075,96
157_220328_1715_1_0_19.pts,left,1047.1670079346798,96
157_220328_1715_1_0_19.pts,right,671.3548594136346,96
157_220328_1731_5_5_2.pts,left,1756.1729826369642,96
157_220328_1731_5_5_2.pts,right,1213.2350862619342,96
157_220328_1731_5_5_3.pts,left,1628.4593872869184,96
157_220328_1731_5_5_3.pts,right,1123.728493567288,96
157_220328_1731_5_5_5.pts,left,945.0652466930078,96
157_220328_1731_5_5_5.pts,right,524.1267376970276,96
157_220328_1731_5_5_6.pts,left,1536.6515779734889,96
157_220328_1731_5_5_6.pts,right,916.6818297324718,96
157_220328_1734_1_0_1.pts,left,2202.6683478699406,96
157_220328_1734_1_0_1.pts,right,973.5760726889904,96
158_220329_1351_5_5_1.pts,left,3404.722854943593,96
158_220329_1351_5_5_1.pts,right,2403.59152402412,96
158_220329_1351_5_5_2.pts,left,3303.7101791551704,96
158_220329_1351_5_5_2.pts,right,2565.161016204379,96
158_220329_1351_5_5_3.pts,left,2339.0553569377585,96
158_220329_1351_5_5_3.pts,right,2478.290743344856,96
158_220329_1351_5_5_4.pts,left,1448.5403760158129,96
158_220329_1351_5_5_4.pts,right,1885.6895031043284,96
158_220329_1351_5_5_5.pts,left,3908.9589478202615,96
158_220329_1351_5_5_5.pts,right,2544.987628045186,96
158_220329_1403_5_5_1.pts,left,1473.036944732188,96
158_220329_1403_5_5_1.pts,right,1694.0453699183502,96
158_220329_1403_5_5_2.pts,left,2358.6379511451187,96
158_220329_1403_5_5_2.pts,right,1786.540838957053,96
158_220329_1403_5_5_3.pts,left,3625.1535761473483,96
158_220329_1403_5_5_3.pts,right,2057.157630137259,96
158_220329_1403_5_5_4.pts,left,3166.5927497953476,96
158_220329_1403_5_5_4.pts,right,2360.4923634753823,96
158_220329_1403_5_5_5.pts,left,3052.3330249843093,96
158_220329_1403_5_5_5.pts,right,2914.843840493839,96
158_220329_1413_5_5_2.pts,left,3981.60653260528,96
158_220329_1413_5_5_2.pts,right,3485.381500995236,96
158_220329_1413_5_5_3.pts,left,3491.735372137132,96
158_220329_1413_5_5_3.pts,right,3554.210305376904,96
158_220329_1413_5_5_4.pts,left,2511.142203190526,96
158_220329_1413_5_5_4.pts,right,2264.756690680361,96
158_220329_1413_5_5_5.pts,left,2212.380232492633,96
158_220329_1413_5_5_5.pts,right,3262.5526973992614,96
158_220329_1413_5_5_6.pts,left,1288.7528650018592,96
158_220329_1413_5_5_6.pts,right,2416.6614221276936,96
158_220329_1413_5_5_7.pts,left,3284.7096522533348,96
158_220329_1413_5_5_7.pts,right,3151.7155632513523,96
158_220329_1413_5_5_8.pts,left,2423.7823654758213,96
158_220329_1413_5_5_8.pts,right,1875.4793269801846,96
158_220329_1423_5_5_1.pts,left,2460.732731069788,96
158_220329_1423_5_5_1.pts,right,1443.3427855033888,96
158_220329_1423_5_5_2.pts,left,2714.939936622767,96
158_220329_1423_5_5_2.pts,right,2184.5256502954385,96
158_220329_1423_5_5_3.pts,left,4671.068310343708,96
158_220329_1423_5_5_3.pts,right,3994.3299828522936,96
158_220329_1430_5_5_1.pts,left,3424.1099722747276,96
158_220329_1430_5_5_1.pts,right,3075.012705949345,96
158_220329_1430_5_5_2.pts,left,1457.3752326894275,96
158_220329_1430_5_5_2.pts,right,1539.0313344085973,96
158_220329_1430_5_5_3.pts,left,1425.6242029371415,96
158_220329_1430_5_5_3.pts,right,1557.9236508968281,96
158_220329_1430_5_5_4.pts,left,2474.744234304802,96
158_220329_1430_5_5_4.pts,right,2214.554912740625,96
158_220329_1430_5_5_5.pts,left,2296.0888414121637,96
158_220329_1430_5_5_5.pts,right,1741.0017081140068,96
158_220329_1430_5_5_6.pts,left,3230.148041842104,96
158_220329_1430_5_5_6.pts,right,2174.8286009713725,96
158_220329_1430_5_5_7.pts,left,1807.888833702802,96
158_220329_1430_5_5_7.pts,right,1536.5390042367346,96
158_220329_1430_5_5_8.pts,left,3536.2159607888443,96
158_220329_1430_5_5_8.pts,right,2127.64449730833,96
158_220329_1441_3_0_1.pts,left,1855.1671851454953,96
158_220329_1441_3_0_1.pts,right,1480.0156437462913,96
158_220329_1441_3_0_2.pts,left,2212.868052018603,96
158_220329_1441_3_0_2.pts,right,1558.1295997485242,96
158_220329_1441_3_0_3.pts,left,1429.6428235398364,96
158_220329_1441_3_0_3.pts,right,1134.5774601977025,96
158_220329_1441_3_0_4.pts,left,2023.873328637132,96
158_220329_1441_3_0_4.pts,right,1351.3107013810964,96
158_220329_1441_3_0_5.pts,left,2777.4052705516515,96
158_220329_1441_3_0_5.pts,right,1430.740635639378,96
158_220329_1441_3_0_6.pts,left,1513.8121993819186,96
158_220329_1441_3_0_6.pts,right,560.7961052814354,96
158_220329_1441_3_0_7.pts,left,2792.21962524261,96
158_220329_1441_3_0_7.pts,right,1240.3182329297792,96
158_220329_1442_1_0_1.pts,left,1026.6768425163082,96
158_220329_1442_1_0_1.pts,right,768.3716038796089,96
158_220329_1442_1_0_2.pts,left,1404.6497086513114,96
158_220329_1442_1_0_2.pts,right,1018.815006900677,96
158_220329_1442_1_0_3.pts,left,1246.3832520804303,96
158_220329_1442_1_0_3.pts,right,865.2958458952509,96
158_220329_1442_1_0_4.pts,left,892.0561066514483,96
158_220329_1442_1_0_4.pts,right,1113.035733904962,96
158_220329_1442_1_0_5.pts,left,1511.8356140040034,96
158_220329_1442_1_0_5.pts,right,967.5442147940977,96
158_220329_1442_1_0_6.pts,left,613.9832689067075,96
158_220329_1442_1_0_6.pts,right,826.2781378022906,96
158_220329_1442_1_0_7.pts,left,1182.5207820853295,96
158_220329_1442_1_0_7.pts,right,731.3077918842572,96
158_220329_1443_1_0_1.pts,left,1863.0386200719445,96
158_220329_1443_1_0_1.pts,right,1300.893375278725,96
158_220329_1443_1_0_2.pts,left,1886.0804568568087,96
158_220329_1443_1_0_2.pts,right,1518.136252603725,96
158_220329_1443_1_0_3.pts,left,1119.6854383550294,96
158_220329_1443_1_0_3.pts,right,1242.1787539123736,96
158_220329_1443_1_0_4.pts,left,1449.1337879615023,96
158_220329_1443_1_0_4.pts,right,1353.0534126392033,96
158_220329_1443_1_0_5.pts,left,1737.0162487670677,96
158_220329_1443_1_0_5.pts,right,992.6350681207477,96
158_220330_1212_5_5_5.pts,left,5185.200420079232,96
158_220330_1212_5_5_5.pts,right,3755.7286388060256,96
158_220330_1212_5_5_6.pts,left,5304.120173993072,96
158_220330_1212_5_5_6.pts,right,4019.64074766475,96
158_220330_1219_1_0_1.pts,left,5489.130310692263,96
158_220330_1219_1_0_1.pts,right,4888.152362706763,96
158_220330_1227_5_5_1.pts,left,4152.728211781687,96
158_220330_1227_5_5_1.pts,right,4235.646186550064,96
158_220330_1227_5_5_2.pts,left,3368.862447467514,96
158_220330_1227_5_5_2.pts,right,3412.1928641421355,96
158_220330_1227_5_5_3.pts,left,5075.859033100259,96
158_220330_1227_5_5_3.pts,right,4368.9718881099225,96
158_220330_1227_5_5_4.pts,left,4044.4314043600575,96
158_220330_1227_5_5_4.pts,right,2348.127578389614,96
158_220330_1227_5_5_5.pts,left,3967.5732127546125,96
158_220330_1227_5_5_5.pts,right,2984.102868536073,96
158_220330_1227_5_5_6.pts,left,4023.404550196638,96
158_220330_1227_5_5_6.pts,right,3160.310437152822,96
158_220330_1227_5_5_7.pts,left,4621.472161654454,96
158_220330_1227_5_5_7.pts,right,3715.9106972510267,96
158_220330_1231_1_0_1.pts,left,3531.2199558049942,96
158_220330_1231_1_0_1.pts,right,6333.682045762919,96
158_220330_1231_1_0_2.pts,left,6536.725796958299,96
158_220330_1231_1_0_2.pts,right,4985.180451812896,96
158_220330_1231_1_0_3.pts,left,6213.987365661134,96
158_220330_1231_1_0_3.pts,right,5633.371301394054,96
158_220330_1231_1_0_4.pts,left,5413.824589456438,96
158_220330_1231_1_0_4.pts,right,5547.494993543562,96
158_220331_0941_5_5_5.pts,left,3720.1797726014197,96
158_220331_0941_5_5_5.pts,right,4242.344760219204,96
158_220331_0941_5_5_8.pts,left,2602.803404846756,96
158_220331_0941_5_5_8.pts,right,4273.663820981631,96
158_220331_0950_1_0_1.pts,left,5952.489047157962,96
158_220331_0950_1_0_1.pts,right,8162.73735996931,96
158_220331_0951_1_0_1.pts,left,6068.747173962555,96
158_220331_0951_1_0_1.pts,right,5678.984608730339,96
158_220331_0951_1_0_2.pts,left,5458.3444480162825,96
158_220331_0951_1_0_2.pts,right,4606.434404819255,96
158_220331_0951_1_0_3.pts,left,4002.707563261882,96
158_220331_0951_1_0_3.pts,right,2611.921004859188,96
158_220331_0951_1_0_4.pts,left,4784.9955499322705,96
158_220331_0951_1_0_4.pts,right,4174.11024044784,96
158_220331_0954_5_5_1.pts,left,3274.3711944291376,96
158_220331_0954_5_5_1.pts,right,4980.674011684259,96
158_220331_1020_5_5_1.pts,left,5763.698527298986,96
158_220331_1020_5_5_1.pts,right,4569.964004769542,96
158_220331_1020_5_5_2.pts,left,9561.692931935922,96
158_220331_1020_5_5_2.pts,right,4114.7131953439775,96
158_220331_1020_5_5_3.pts,left,4571.591524297071,96
158_220331_1020_5_5_3.pts,right,3708.3446949436834,96
158_220331_1020_5_5_4.pts,left,3557.54388424821,96
158_220331_1020_5_5_4.pts,right,2552.107698728709,96
158_220331_1020_5_5_5.pts,left,4208.383270969285,96
158_220331_1020_5_5_5.pts,right,2873.859146333861,96
158_220331_1020_5_5_6.pts,left,4372.678967441135,96
158_220331_1020_5_5_6.pts,right,3111.6855641922293,96
158_220331_1020_5_5_7.pts,left,4526.669367344581,96
158_220331_1020_5_5_7.pts,right,2841.77475869446,96
158_220331_1020_5_5_8.pts,left,3646.722355043475,96
158_220331_1020_5_5_8.pts,right,3024.412992940143,96
158_220331_1037_5_5_4.pts,left,5753.785929812297,96
158_220331_1037_5_5_4.pts,right,3833.5816680851303,96
158_220331_1037_5_5_6.pts,left,4127.014275912046,96
158_220331_1037_5_5_6.pts,right,3837.8603427464113,96
158_220331_1037_5_5_8.pts,left,3590.9075982293307,96
158_220331_1037_5_5_8.pts,right,1962.7274636227223,96
158_220331_1046_2_0_1.pts,left,4182.2295121281495,96
158_220331_1046_2_0_1.pts,right,3842.7298113594406,96
158_220331_1101_5_5_1.pts,left,4176.287538689714,96
158_220331_1101_5_5_1.pts,right,2959.2764325911076,96
158_220331_1707_5_5_1.pts,left,4722.11831829993,96
158_220331_1707_5_5_1.pts,right,4815.965544844277,96
158_220331_1707_5_5_2.pts,left,4046.1985502277125,96
158_220331_1707_5_5_2.pts,right,3370.6706085725755,96
158_220331_1707_5_5_3.pts,left,3641.8912836739833,96
158_220331_1707_5_5_3.pts,right,3268.1368783409935,96
158_220331_1707_5_5_4.pts,left,4239.0591779023325,96
158_220331_1707_5_5_4.pts,right,3241.5738397902796,96
158_220331_1707_5_5_5.pts,left,4638.736085950511,96
158_220331_1707_5_5_5.pts,right,4625.8101775102705,96
158_220331_1707_5_5_6.pts,left,2803.4909615519623,96
158_220331_1707_5_5_6.pts,right,2561.197373473115,96
158_220331_1707_5_5_7.pts,left,3173.8341208619067,96
158_220331_1707_5_5_7.pts,right,3723.36761648017,96
158_220331_1707_5_5_8.pts,left,2574.641644701204,96
158_220331_1707_5_5_8.pts,right,3201.2872773311237,96
158_220331_1721_5_5_1.pts,left,3994.6624680748005,96
158_220331_1721_5_5_1.pts,right,3608.772788452768,96
158_220331_1721_5_5_2.pts,left,3430.914138363616,96
158_220331_1721_5_5_2.pts,right,2323.0096724595655,96
158_220331_1721_5_5_3.pts,left,3914.652211840286,96
