label,Facelandmark_pts,eye_side,eyelid,dpi
154_220330_0724_4_0_7.pts,68,left,157.58955566773932,96
154_220330_0724_4_0_7.pts,68,right,173.86080000327198,96
154_220330_0724_4_0_8.pts,68,left,160.70276997543587,96
154_220330_0724_4_0_8.pts,68,right,166.44241329794662,96
154_220330_0724_4_0_9.pts,68,left,148.8150828675941,96
154_220330_0724_4_0_9.pts,68,right,170.72691075385728,96
154_220330_1023_4_0_1.pts,68,left,173.53322608525318,96
154_220330_1023_4_0_1.pts,68,right,166.95617022972758,96
154_220330_1023_4_0_2.pts,68,left,176.50662090194305,96
154_220330_1023_4_0_2.pts,68,right,173.3403620369795,96
154_220330_1023_4_0_3.pts,68,left,186.66855356189168,96
154_220330_1023_4_0_3.pts,68,right,172.5921847078315,96
154_220330_1023_4_0_4.pts,68,left,188.1092619847423,96
154_220330_1023_4_0_4.pts,68,right,176.69435396249148,96
154_220330_1023_5_5_1.pts,68,left,175.66617330733996,96
154_220330_1023_5_5_1.pts,68,right,183.61674835857931,96
154_220330_1023_5_5_2.pts,68,left,168.3040774907132,96
154_220330_1023_5_5_2.pts,68,right,152.56265834804472,96
154_220330_1023_5_5_3.pts,68,left,193.7123698224309,96
154_220330_1023_5_5_3.pts,68,right,177.11945513943087,96
154_220330_1023_5_5_4.pts,68,left,192.56812503054007,96
154_220330_1023_5_5_4.pts,68,right,177.9932973145026,96
154_220330_1023_5_5_5.pts,68,left,191.56016751344163,96
154_220330_1023_5_5_5.pts,68,right,166.2745387069897,96
154_220330_1023_5_5_6.pts,68,left,195.70471095221214,96
154_220330_1023_5_5_6.pts,68,right,176.3710687411315,96
154_220330_1023_5_5_7.pts,68,left,192.5281855267488,96
154_220330_1023_5_5_7.pts,68,right,166.9859050938133,96
154_220330_1023_5_5_8.pts,68,left,192.40234535992548,96
154_220330_1023_5_5_8.pts,68,right,177.20604219069077,96
154_220330_1024_4_0_1.pts,68,left,145.4055191524723,96
154_220330_1024_4_0_1.pts,68,right,141.50546907373518,96
154_220330_1029_4_0_1.pts,68,left,179.14185874762916,96
154_220330_1029_4_0_1.pts,68,right,174.89829187273378,96
154_220330_1029_4_0_2.pts,68,left,177.10011293051156,96
154_220330_1029_4_0_2.pts,68,right,179.747121751025,96
154_220330_1029_4_0_3.pts,68,left,183.42244652410676,96
154_220330_1029_4_0_3.pts,68,right,171.97855244186684,96
154_220330_1029_4_0_4.pts,68,left,200.2466756555802,96
154_220330_1029_4_0_4.pts,68,right,188.77757782345049,96
154_220330_1031_4_0_1.pts,68,left,144.507785257404,96
154_220330_1031_4_0_1.pts,68,right,151.6954990909237,96
154_220330_1031_4_0_10.pts,68,left,189.15338059069674,96
154_220330_1031_4_0_10.pts,68,right,175.50447683432162,96
154_220330_1031_4_0_11.pts,68,left,187.2676189604363,96
154_220330_1031_4_0_11.pts,68,right,174.0946438004339,96
154_220330_1031_4_0_12.pts,68,left,187.4283700214267,96
154_220330_1031_4_0_12.pts,68,right,171.73061106796823,96
154_220330_1031_4_0_13.pts,68,left,189.32715438861086,96
154_220330_1031_4_0_13.pts,68,right,175.8265946576027,96
154_220330_1031_4_0_14.pts,68,left,188.89667737210792,96
154_220330_1031_4_0_14.pts,68,right,170.38208695621597,96
154_220330_1031_4_0_15.pts,68,left,186.51741726831946,96
154_220330_1031_4_0_15.pts,68,right,177.3652179982184,96
154_220330_1031_4_0_16.pts,68,left,189.31164268358017,96
154_220330_1031_4_0_16.pts,68,right,177.57021303010123,96
154_220330_1031_4_0_17.pts,68,left,189.8935037798234,96
154_220330_1031_4_0_17.pts,68,right,179.5553922579015,96
154_220330_1031_4_0_18.pts,68,left,193.50288901087623,96
154_220330_1031_4_0_18.pts,68,right,180.67473844207194,96
154_220330_1031_4_0_19.pts,68,left,191.26178685537556,96
154_220330_1031_4_0_19.pts,68,right,176.7696460871542,96
154_220330_1031_4_0_2.pts,68,left,189.10397198954394,96
154_220330_1031_4_0_2.pts,68,right,173.41073271923565,96
154_220330_1031_4_0_20.pts,68,left,192.90397798444252,96
154_220330_1031_4_0_20.pts,68,right,181.43363724023783,96
154_220330_1031_4_0_21.pts,68,left,191.8684886698296,96
154_220330_1031_4_0_21.pts,68,right,181.33666816786462,96
154_220330_1031_4_0_3.pts,68,left,188.8537124925592,96
154_220330_1031_4_0_3.pts,68,right,175.41201181472394,96
154_220330_1031_4_0_4.pts,68,left,190.83962143934136,96
154_220330_1031_4_0_4.pts,68,right,170.20082908794015,96
154_220330_1031_4_0_5.pts,68,left,187.3184157761562,96
154_220330_1031_4_0_5.pts,68,right,176.53387855530107,96
154_220330_1031_4_0_6.pts,68,left,189.50612493766235,96
154_220330_1031_4_0_6.pts,68,right,179.35878536857038,96
154_220330_1031_4_0_7.pts,68,left,187.99257964079328,96
154_220330_1031_4_0_7.pts,68,right,172.37174378521422,96
154_220330_1031_4_0_8.pts,68,left,188.74458417542877,96
154_220330_1031_4_0_8.pts,68,right,176.74820288258147,96
154_220330_1031_4_0_9.pts,68,left,187.92099477646917,96
154_220330_1031_4_0_9.pts,68,right,181.67928090762337,96
154_220330_1032_2_0_1.pts,68,left,225.1183158055139,96
154_220330_1032_2_0_1.pts,68,right,162.54128022683258,96
154_220330_1032_4_0_1.pts,68,left,188.9108446390049,96
154_220330_1032_4_0_1.pts,68,right,166.2722332668793,96
154_220330_1032_4_0_10.pts,68,left,183.43305242573462,96
154_220330_1032_4_0_10.pts,68,right,156.10653057732338,96
154_220330_1032_4_0_11.pts,68,left,195.09050962167368,96
154_220330_1032_4_0_11.pts,68,right,149.59856375573202,96
154_220330_1032_4_0_12.pts,68,left,195.29618816329003,96
154_220330_1032_4_0_12.pts,68,right,160.17203424928968,96
154_220330_1032_4_0_13.pts,68,left,199.7014556504002,96
154_220330_1032_4_0_13.pts,68,right,160.4559865231309,96
154_220330_1032_4_0_14.pts,68,left,191.31514213755034,96
154_220330_1032_4_0_14.pts,68,right,158.23533985105152,96
154_220330_1032_4_0_15.pts,68,left,182.82278380381862,96
154_220330_1032_4_0_15.pts,68,right,170.19134656158175,96
154_220330_1032_4_0_16.pts,68,left,190.507017222755,96
154_220330_1032_4_0_16.pts,68,right,176.24113846911231,96
154_220330_1032_4_0_17.pts,68,left,177.6829299936016,96
154_220330_1032_4_0_17.pts,68,right,169.19980381522663,96
154_220330_1032_4_0_18.pts,68,left,189.22662632703455,96
154_220330_1032_4_0_18.pts,68,right,154.4041054434038,96
154_220330_1032_4_0_19.pts,68,left,183.13924650688912,96
154_220330_1032_4_0_19.pts,68,right,162.22776341373344,96
154_220330_1032_4_0_20.pts,68,left,182.7458351858606,96
154_220330_1032_4_0_20.pts,68,right,165.59504907387105,96
154_220330_1032_4_0_21.pts,68,left,183.31759402135333,96
154_220330_1032_4_0_21.pts,68,right,156.88867248962106,96
154_220330_1032_4_0_22.pts,68,left,185.16691119095765,96
154_220330_1032_4_0_22.pts,68,right,138.4066673088966,96
154_220330_1032_4_0_23.pts,68,left,195.892876054462,96
154_220330_1032_4_0_23.pts,68,right,159.6804769601539,96
154_220330_1032_4_0_24.pts,68,left,191.37171000147563,96
154_220330_1032_4_0_24.pts,68,right,162.4492271107775,96
154_220330_1032_4_0_25.pts,68,left,179.1605874937653,96
154_220330_1032_4_0_25.pts,68,right,139.570201372324,96
154_220330_1032_4_0_26.pts,68,left,187.14556574436324,96
154_220330_1032_4_0_26.pts,68,right,168.01774129206984,96
154_220330_1032_4_0_27.pts,68,left,185.81300710959698,96
154_220330_1032_4_0_27.pts,68,right,165.82988689886048,96
154_220330_1032_4_0_28.pts,68,left,177.8667072713597,96
154_220330_1032_4_0_28.pts,68,right,151.29956304556094,96
154_220330_1032_4_0_6.pts,68,left,170.61147056657353,96
154_220330_1032_4_0_6.pts,68,right,164.51822678488995,96
154_220330_1032_4_0_9.pts,68,left,197.9961903393318,96
154_220330_1032_4_0_9.pts,68,right,155.2506682755343,96
154_220330_1033_4_0_18.pts,68,left,178.66735152231925,96
154_220330_1033_4_0_18.pts,68,right,166.20890887340832,96
154_220330_1033_4_0_19.pts,68,left,184.0800565575267,96
154_220330_1033_4_0_19.pts,68,right,150.9843157785307,96
154_220330_1033_4_0_20.pts,68,left,168.11554393068792,96
154_220330_1033_4_0_20.pts,68,right,150.4236101813808,96
154_220330_1033_4_0_21.pts,68,left,191.69405673856684,96
154_220330_1033_4_0_21.pts,68,right,154.10126540687457,96
154_220330_1033_4_0_22.pts,68,left,186.263649760822,96
154_220330_1033_4_0_22.pts,68,right,151.27683692121812,96
154_220330_1033_4_0_23.pts,68,left,187.60685621799635,96
154_220330_1033_4_0_23.pts,68,right,162.12704294952,96
154_220330_1033_4_0_24.pts,68,left,188.78062003288366,96
154_220330_1033_4_0_24.pts,68,right,171.69848006186768,96
154_220330_1033_4_0_25.pts,68,left,183.14341223326716,96
154_220330_1033_4_0_25.pts,68,right,150.4359959879581,96
154_220330_1033_4_0_26.pts,68,left,179.60531574662372,96
154_220330_1033_4_0_26.pts,68,right,148.46250274807522,96
154_220330_1033_4_0_27.pts,68,left,182.5534206441745,96
154_220330_1033_4_0_27.pts,68,right,154.26576724745007,96
154_220330_1033_4_0_28.pts,68,left,195.7989005189878,96
154_220330_1033_4_0_28.pts,68,right,143.6063465790345,96
154_220330_1033_4_0_29.pts,68,left,196.66961155987246,96
154_220330_1033_4_0_29.pts,68,right,168.04116641796762,96
154_220330_1033_4_0_30.pts,68,left,176.36016336526285,96
154_220330_1033_4_0_30.pts,68,right,155.78781599056828,96
154_220330_1033_4_0_31.pts,68,left,188.249769071719,96
154_220330_1033_4_0_31.pts,68,right,142.72907221570355,96
154_220330_1033_4_0_32.pts,68,left,177.24908164626515,96
154_220330_1033_4_0_32.pts,68,right,149.7804105645624,96
154_220330_1033_4_0_33.pts,68,left,179.54540202658748,96
154_220330_1033_4_0_33.pts,68,right,147.22079600986325,96
154_220330_1033_4_0_34.pts,68,left,177.00926686350508,96
154_220330_1033_4_0_34.pts,68,right,128.68126428419092,96
154_220330_1033_4_0_35.pts,68,left,200.23825808271505,96
154_220330_1033_4_0_35.pts,68,right,167.4441805829964,96
154_220330_1033_4_0_36.pts,68,left,183.34658815720815,96
154_220330_1033_4_0_36.pts,68,right,143.86629016014976,96
154_220330_1033_4_0_37.pts,68,left,186.04591503174692,96
154_220330_1033_4_0_37.pts,68,right,136.7663701353515,96
154_220330_1542_5_5_1.pts,68,left,190.05876357356203,96
154_220330_1542_5_5_1.pts,68,right,164.97112541963884,96
154_220330_1542_5_5_2.pts,68,left,187.95081877389572,96
154_220330_1542_5_5_2.pts,68,right,179.72364974531803,96
154_220330_1542_5_5_3.pts,68,left,175.67881836528338,96
154_220330_1542_5_5_3.pts,68,right,157.970676779655,96
154_220330_1544_4_0_1.pts,68,left,136.63280576461537,96
154_220330_1544_4_0_1.pts,68,right,146.81141058438826,96
154_220330_1544_4_0_2.pts,68,left,124.43495846782317,96
154_220330_1544_4_0_2.pts,68,right,130.90821636211822,96
154_220330_1544_4_0_3.pts,68,left,126.16165335702357,96
154_220330_1544_4_0_3.pts,68,right,127.07564894800106,96
154_220330_1545_1_0_1.pts,68,left,174.31834384252255,96
154_220330_1545_1_0_1.pts,68,right,154.898171748769,96
154_220330_1545_1_0_10.pts,68,left,170.86427362090654,96
154_220330_1545_1_0_10.pts,68,right,173.05823361580428,96
154_220330_1545_1_0_11.pts,68,left,173.92496785810977,96
154_220330_1545_1_0_11.pts,68,right,180.8881215005564,96
154_220330_1545_1_0_12.pts,68,left,176.11768871347869,96
154_220330_1545_1_0_12.pts,68,right,179.95010573921755,96
154_220330_1545_1_0_13.pts,68,left,170.91890539733254,96
154_220330_1545_1_0_13.pts,68,right,171.53668379938145,96
154_220330_1545_1_0_14.pts,68,left,171.55784576767223,96
154_220330_1545_1_0_14.pts,68,right,185.88628543039732,96
154_220330_1545_1_0_15.pts,68,left,172.74011468741767,96
154_220330_1545_1_0_15.pts,68,right,179.37784840943993,96
154_220330_1545_1_0_16.pts,68,left,175.07588275437067,96
154_220330_1545_1_0_16.pts,68,right,174.97018238037646,96
154_220330_1545_1_0_17.pts,68,left,169.87081120663436,96
154_220330_1545_1_0_17.pts,68,right,174.455191636388,96
154_220330_1545_1_0_18.pts,68,left,175.02799855388238,96
154_220330_1545_1_0_18.pts,68,right,171.30717861328657,96
154_220330_1545_1_0_19.pts,68,left,172.99869299442034,96
154_220330_1545_1_0_19.pts,68,right,176.75582420075696,96
154_220330_1545_1_0_20.pts,68,left,175.44415382426158,96
154_220330_1545_1_0_20.pts,68,right,189.2850950873371,96
154_220330_1545_1_0_21.pts,68,left,179.88121080312973,96
154_220330_1545_1_0_21.pts,68,right,174.61200241933244,96
154_220330_1545_1_0_22.pts,68,left,174.49172616488133,96
154_220330_1545_1_0_22.pts,68,right,170.59912237627583,96
154_220330_1545_1_0_23.pts,68,left,178.67304093106932,96
154_220330_1545_1_0_23.pts,68,right,157.5682744435285,96
154_220330_1545_1_0_24.pts,68,left,168.4382222722091,96
154_220330_1545_1_0_24.pts,68,right,163.32749139212422,96
154_220330_1545_1_0_5.pts,68,left,167.5513271276067,96
154_220330_1545_1_0_5.pts,68,right,170.57358545670414,96
154_220330_1545_1_0_6.pts,68,left,183.01009383212843,96
154_220330_1545_1_0_6.pts,68,right,170.01570597382417,96
154_220330_1545_1_0_7.pts,68,left,175.52215751231458,96
154_220330_1545_1_0_7.pts,68,right,166.29042950345774,96
154_220330_1545_1_0_8.pts,68,left,174.14586000119425,96
154_220330_1545_1_0_8.pts,68,right,169.51030778228335,96
154_220330_1545_1_0_9.pts,68,left,165.19679341789762,96
154_220330_1545_1_0_9.pts,68,right,169.09942916652435,96
154_220330_1545_2_0_1.pts,68,left,187.8218556090971,96
154_220330_1545_2_0_1.pts,68,right,170.23592289656253,96
154_220330_1545_2_0_10.pts,68,left,161.66374997368916,96
154_220330_1545_2_0_10.pts,68,right,157.69416603032573,96
154_220330_1545_2_0_11.pts,68,left,175.726600307283,96
154_220330_1545_2_0_11.pts,68,right,168.40762139655195,96
154_220330_1545_2_0_12.pts,68,left,164.6303350607725,96
154_220330_1545_2_0_12.pts,68,right,163.40459074878473,96
154_220330_1545_2_0_13.pts,68,left,160.9017410650913,96
154_220330_1545_2_0_13.pts,68,right,161.08206673066437,96
154_220330_1545_2_0_14.pts,68,left,170.11997400527503,96
154_220330_1545_2_0_14.pts,68,right,170.07722429009203,96
154_220330_1545_2_0_15.pts,68,left,167.41971293063966,96
154_220330_1545_2_0_15.pts,68,right,170.7654417940323,96
154_220330_1545_2_0_16.pts,68,left,171.24054718436292,96
154_220330_1545_2_0_16.pts,68,right,175.92873004587827,96
154_220330_1545_2_0_17.pts,68,left,170.5874857009677,96
154_220330_1545_2_0_17.pts,68,right,169.88385329721916,96
154_220330_1545_2_0_18.pts,68,left,170.9797072104691,96
154_220330_1545_2_0_18.pts,68,right,144.44268855770363,96
154_220330_1545_2_0_19.pts,68,left,165.27973677643908,96
154_220330_1545_2_0_19.pts,68,right,173.62623489681633,96
154_220330_1545_2_0_2.pts,68,left,191.74411478727458,96
154_220330_1545_2_0_2.pts,68,right,158.26675179020464,96
154_220330_1545_2_0_20.pts,68,left,172.03625667605988,96
154_220330_1545_2_0_20.pts,68,right,168.0538604138565,96
154_220330_1545_2_0_21.pts,68,left,184.26920222568097,96
154_220330_1545_2_0_21.pts,68,right,153.73706449649677,96
154_220330_1545_2_0_22.pts,68,left,175.1125867993378,96
154_220330_1545_2_0_22.pts,68,right,169.0476108148892,96
154_220330_1545_2_0_23.pts,68,left,166.8610907644772,96
154_220330_1545_2_0_23.pts,68,right,171.92401503118887,96
154_220330_1545_2_0_24.pts,68,left,170.50624051792218,96
154_220330_1545_2_0_24.pts,68,right,178.55676346130886,96
154_220330_1545_2_0_25.pts,68,left,183.70182664064916,96
154_220330_1545_2_0_25.pts,68,right,173.77488630728854,96
154_220330_1545_2_0_26.pts,68,left,165.87267037633936,96
154_220330_1545_2_0_26.pts,68,right,170.65711643201092,96
154_220330_1545_2_0_27.pts,68,left,170.3614604956832,96
154_220330_1545_2_0_27.pts,68,right,180.63968586971973,96
154_220330_1545_2_0_28.pts,68,left,193.471597111537,96
154_220330_1545_2_0_28.pts,68,right,185.01476292447586,96
154_220330_1545_2_0_29.pts,68,left,191.40035774377327,96
154_220330_1545_2_0_29.pts,68,right,173.5071244134436,96
154_220330_1545_2_0_3.pts,68,left,175.12567947365991,96
154_220330_1545_2_0_3.pts,68,right,158.68517486590312,96
154_220330_1555_1_0_1.pts,68,left,178.85728792656016,96
154_220330_1555_1_0_1.pts,68,right,173.0501693472478,96
154_220330_1555_1_0_10.pts,68,left,181.37213126607912,96
154_220330_1555_1_0_10.pts,68,right,157.94245172073127,96
154_220330_1555_1_0_11.pts,68,left,181.73215104164225,96
154_220330_1555_1_0_11.pts,68,right,167.42405575198703,96
154_220330_1555_1_0_12.pts,68,left,187.7734835143425,96
154_220330_1555_1_0_12.pts,68,right,165.57445874557115,96
154_220330_1555_1_0_2.pts,68,left,181.0113946689546,96
154_220330_1555_1_0_2.pts,68,right,173.72935288993514,96
154_220330_1555_1_0_3.pts,68,left,178.45628471857083,96
154_220330_1555_1_0_3.pts,68,right,161.70318573787534,96
154_220330_1555_1_0_4.pts,68,left,178.35413118599473,96
154_220330_1555_1_0_4.pts,68,right,161.39748208141967,96
154_220330_1555_1_0_5.pts,68,left,185.05246253127495,96
154_220330_1555_1_0_5.pts,68,right,167.77985659124224,96
154_220330_1555_1_0_6.pts,68,left,179.5482332287219,96
154_220330_1555_1_0_6.pts,68,right,159.80806021947424,96
154_220330_1555_1_0_7.pts,68,left,186.5862877538911,96
154_220330_1555_1_0_7.pts,68,right,164.42332644055642,96
154_220330_1555_1_0_8.pts,68,left,183.00438443442346,96
154_220330_1555_1_0_8.pts,68,right,160.94946239252997,96
154_220330_1555_1_0_9.pts,68,left,181.1324016967822,96
154_220330_1555_1_0_9.pts,68,right,163.9277957584442,96
154_220330_1602_5_5_1.pts,68,left,173.92886476947982,96
154_220330_1602_5_5_1.pts,68,right,156.80278218195008,96
154_220330_1857_1_0_1.pts,68,left,169.59612482470098,96
154_220330_1857_1_0_1.pts,68,right,151.4005219791381,96
154_220330_1857_1_0_10.pts,68,left,167.40411019778196,96
154_220330_1857_1_0_10.pts,68,right,135.7384105959368,96
154_220330_1857_1_0_2.pts,68,left,167.3324775874532,96
154_220330_1857_1_0_2.pts,68,right,141.344065040674,96
154_220330_1857_1_0_3.pts,68,left,172.92385286272372,96
154_220330_1857_1_0_3.pts,68,right,135.3655154674845,96
154_220330_1857_1_0_4.pts,68,left,165.39172356022615,96
154_220330_1857_1_0_4.pts,68,right,132.59946476345806,96
154_220330_1857_1_0_5.pts,68,left,174.85621791759237,96
154_220330_1857_1_0_5.pts,68,right,135.9409042357907,96
154_220330_1857_1_0_6.pts,68,left,168.92703306457523,96
154_220330_1857_1_0_6.pts,68,right,135.0266156890724,96
154_220330_1857_1_0_7.pts,68,left,166.24034224245608,96
154_220330_1857_1_0_7.pts,68,right,134.47736901716118,96
154_220330_1857_1_0_8.pts,68,left,160.7566907195814,96
154_220330_1857_1_0_8.pts,68,right,137.33030033058574,96
154_220330_1857_1_0_9.pts,68,left,161.43160230333535,96
154_220330_1857_1_0_9.pts,68,right,136.43956741193344,96
155_220328_1655_1_0_41.pts,68,left,181.69234375112705,96
155_220328_1655_1_0_41.pts,68,right,152.61481106221473,96
155_220328_1655_1_0_42.pts,68,left,177.35254046985392,96
155_220328_1655_1_0_42.pts,68,right,151.2228855402221,96
155_220328_1655_1_0_43.pts,68,left,172.57754617691268,96
155_220328_1655_1_0_43.pts,68,right,153.63367867177502,96
155_220328_1655_1_0_44.pts,68,left,176.60001258336425,96
155_220328_1655_1_0_44.pts,68,right,156.2695410003001,96
155_220328_1655_1_0_45.pts,68,left,177.1512105205292,96
155_220328_1655_1_0_45.pts,68,right,148.21678567407818,96
155_220328_1655_1_0_46.pts,68,left,177.60811183301527,96
155_220328_1655_1_0_46.pts,68,right,152.53794427762722,96
155_220328_1655_1_0_47.pts,68,left,176.4376440055303,96
155_220328_1655_1_0_47.pts,68,right,147.8143815360634,96
157_220328_1715_1_0_19.pts,68,left,132.51519514547928,96
157_220328_1715_1_0_19.pts,68,right,113.48755315990452,96
157_220328_1731_5_5_2.pts,68,left,174.0391407126568,96
157_220328_1731_5_5_2.pts,68,right,164.85988832271408,96
157_220328_1731_5_5_3.pts,68,left,178.5798646420015,96
157_220328_1731_5_5_3.pts,68,right,157.77238527561013,96
157_220328_1731_5_5_5.pts,68,left,145.75698572929142,96
157_220328_1731_5_5_5.pts,68,right,145.04516633717168,96
157_220328_1731_5_5_6.pts,68,left,158.29171821531165,96
157_220328_1731_5_5_6.pts,68,right,150.01024502050223,96
157_220328_1734_1_0_1.pts,68,left,161.34531980265876,96
157_220328_1734_1_0_1.pts,68,right,149.01059712502166,96
158_220329_1351_5_5_1.pts,68,left,212.17967752722114,96
158_220329_1351_5_5_1.pts,68,right,177.30626673138832,96
158_220329_1351_5_5_2.pts,68,left,212.5120865843739,96
158_220329_1351_5_5_2.pts,68,right,183.47065463204493,96
158_220329_1351_5_5_3.pts,68,left,222.21799107083015,96
158_220329_1351_5_5_3.pts,68,right,192.0222918193499,96
158_220329_1351_5_5_4.pts,68,left,223.1823818215845,96
158_220329_1351_5_5_4.pts,68,right,193.02280953296682,96
158_220329_1351_5_5_5.pts,68,left,230.1261200105523,96
158_220329_1351_5_5_5.pts,68,right,205.62336794354005,96
158_220329_1403_5_5_1.pts,68,left,213.42450200376612,96
158_220329_1403_5_5_1.pts,68,right,196.76535377053668,96
158_220329_1403_5_5_2.pts,68,left,212.71547833249508,96
158_220329_1403_5_5_2.pts,68,right,168.57099806576716,96
158_220329_1403_5_5_3.pts,68,left,193.6361027230659,96
158_220329_1403_5_5_3.pts,68,right,178.56752379857764,96
158_220329_1403_5_5_4.pts,68,left,207.560926129066,96
158_220329_1403_5_5_4.pts,68,right,173.4162061502775,96
158_220329_1403_5_5_5.pts,68,left,231.75970853450787,96
158_220329_1403_5_5_5.pts,68,right,206.57531852141057,96
158_220329_1413_5_5_2.pts,68,left,221.78583388284991,96
158_220329_1413_5_5_2.pts,68,right,179.73673108187987,96
158_220329_1413_5_5_3.pts,68,left,216.09191010102876,96
158_220329_1413_5_5_3.pts,68,right,188.6325602269603,96
158_220329_1413_5_5_4.pts,68,left,197.21955968468797,96
158_220329_1413_5_5_4.pts,68,right,177.68111026342788,96
158_220329_1413_5_5_5.pts,68,left,214.0895769168702,96
158_220329_1413_5_5_5.pts,68,right,189.13912721709505,96
158_220329_1413_5_5_6.pts,68,left,196.2442497388282,96
158_220329_1413_5_5_6.pts,68,right,189.98538247864116,96
158_220329_1413_5_5_7.pts,68,left,192.2743988274165,96
158_220329_1413_5_5_7.pts,68,right,170.64794819224227,96
158_220329_1413_5_5_8.pts,68,left,204.77560957735625,96
158_220329_1413_5_5_8.pts,68,right,172.9200104094376,96
158_220329_1423_5_5_1.pts,68,left,214.77059401965525,96
158_220329_1423_5_5_1.pts,68,right,190.05665894966992,96
158_220329_1423_5_5_2.pts,68,left,213.52890644802378,96
158_220329_1423_5_5_2.pts,68,right,184.25809193748967,96
158_220329_1423_5_5_3.pts,68,left,236.7529144487984,96
158_220329_1423_5_5_3.pts,68,right,211.35144835610234,96
158_220329_1430_5_5_1.pts,68,left,231.9204042099119,96
158_220329_1430_5_5_1.pts,68,right,183.80886509874568,96
158_220329_1430_5_5_2.pts,68,left,218.79704509989247,96
158_220329_1430_5_5_2.pts,68,right,186.5634952979221,96
158_220329_1430_5_5_3.pts,68,left,212.05718437356578,96
158_220329_1430_5_5_3.pts,68,right,183.93578891679684,96
158_220329_1430_5_5_4.pts,68,left,206.021523282291,96
158_220329_1430_5_5_4.pts,68,right,163.9942902122578,96
158_220329_1430_5_5_5.pts,68,left,208.6986031204916,96
158_220329_1430_5_5_5.pts,68,right,183.56478798748105,96
158_220329_1430_5_5_6.pts,68,left,211.46677503675232,96
158_220329_1430_5_5_6.pts,68,right,183.27267632925782,96
158_220329_1430_5_5_7.pts,68,left,205.14993162183694,96
158_220329_1430_5_5_7.pts,68,right,184.20476302805596,96
158_220329_1430_5_5_8.pts,68,left,196.2312609595571,96
158_220329_1430_5_5_8.pts,68,right,176.29855044466169,96
158_220329_1441_3_0_1.pts,68,left,194.80669193388138,96
158_220329_1441_3_0_1.pts,68,right,156.98564070923473,96
158_220329_1441_3_0_2.pts,68,left,192.84195673602173,96
158_220329_1441_3_0_2.pts,68,right,161.41221298278498,96
158_220329_1441_3_0_3.pts,68,left,178.42801225019463,96
158_220329_1441_3_0_3.pts,68,right,165.20647855200932,96
158_220329_1441_3_0_4.pts,68,left,189.8643755713827,96
158_220329_1441_3_0_4.pts,68,right,163.2210540953587,96
158_220329_1441_3_0_5.pts,68,left,191.1619732059699,96
158_220329_1441_3_0_5.pts,68,right,163.930273964946,96
158_220329_1441_3_0_6.pts,68,left,187.5757106403229,96
158_220329_1441_3_0_6.pts,68,right,158.03176983688363,96
158_220329_1441_3_0_7.pts,68,left,208.87649992812067,96
158_220329_1441_3_0_7.pts,68,right,163.9015998837242,96
158_220329_1442_1_0_1.pts,68,left,184.85042752332384,96
158_220329_1442_1_0_1.pts,68,right,148.2669551855704,96
158_220329_1442_1_0_2.pts,68,left,189.01083008359302,96
158_220329_1442_1_0_2.pts,68,right,156.7170876310416,96
158_220329_1442_1_0_3.pts,68,left,189.48682305403474,96
158_220329_1442_1_0_3.pts,68,right,160.32108234553684,96
158_220329_1442_1_0_4.pts,68,left,197.69213579592773,96
158_220329_1442_1_0_4.pts,68,right,167.02794260575442,96
158_220329_1442_1_0_5.pts,68,left,185.4451011905023,96
158_220329_1442_1_0_5.pts,68,right,160.04862108469104,96
158_220329_1442_1_0_6.pts,68,left,182.47681435672246,96
158_220329_1442_1_0_6.pts,68,right,155.13641667183697,96
158_220329_1442_1_0_7.pts,68,left,174.24871273237233,96
158_220329_1442_1_0_7.pts,68,right,152.56520828084552,96
158_220329_1443_1_0_1.pts,68,left,187.14006712145374,96
158_220329_1443_1_0_1.pts,68,right,177.89600036100992,96
158_220329_1443_1_0_2.pts,68,left,185.52423995562188,96
158_220329_1443_1_0_2.pts,68,right,174.8606810514524,96
158_220329_1443_1_0_3.pts,68,left,193.2704387639245,96
158_220329_1443_1_0_3.pts,68,right,177.25111267477118,96
158_220329_1443_1_0_4.pts,68,left,195.5119561561389,96
158_220329_1443_1_0_4.pts,68,right,174.1330948505258,96
158_220329_1443_1_0_5.pts,68,left,196.15138852993684,96
158_220329_1443_1_0_5.pts,68,right,179.54344104484076,96
158_220330_1212_5_5_5.pts,68,left,236.20658213615548,96
158_220330_1212_5_5_5.pts,68,right,208.05718564856147,96
158_220330_1212_5_5_6.pts,68,left,230.27642386681487,96
158_220330_1212_5_5_6.pts,68,right,195.37400955887438,96
158_220330_1219_1_0_1.pts,68,left,228.24443159813453,96
158_220330_1219_1_0_1.pts,68,right,193.81049234869732,96
158_220330_1227_5_5_1.pts,68,left,224.84464574950903,96
158_220330_1227_5_5_1.pts,68,right,217.27495381556432,96
158_220330_1227_5_5_2.pts,68,left,219.15536409385703,96
158_220330_1227_5_5_2.pts,68,right,191.06054959386853,96
158_220330_1227_5_5_3.pts,68,left,230.3973192600606,96
158_220330_1227_5_5_3.pts,68,right,197.71599440724165,96
158_220330_1227_5_5_4.pts,68,left,226.64159236311613,96
158_220330_1227_5_5_4.pts,68,right,200.12023191627128,96
158_220330_1227_5_5_5.pts,68,left,214.78479280950552,96
158_220330_1227_5_5_5.pts,68,right,184.63792270278608,96
158_220330_1227_5_5_6.pts,68,left,220.29687860299396,96
